ID,Layer 0,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Accuracy,Time
128,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 0, 0, 1], 'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 1, 0, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}",0.8061399999999999,254.7847089767456
129,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 0], 'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}",0.8109,297.8046929836273
130,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 1, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 0], 'filter_height': 1, 'filter_width': 7, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 1, 0, 1, 1], 'filter_height': 1, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1}",0.78454,246.83888864517212
131,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 7, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}",0.80602,287.10792303085327
132,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0, 0, 1, 0], 'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.8129799999999999,290.11783504486084
133,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 1, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [1, 1, 0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 0, 1, 0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}",0.7988,282.34870052337646
134,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 0, 1, 0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}",0.82452,296.32346391677856
135,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}",0.8249600000000001,308.10834884643555
136,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 0, 1, 1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.82118,314.48404836654663
137,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 3, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 1, 1], 'filter_height': 1, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.79204,873.3378112316132
138,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 0, 1, 0], 'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}",0.81138,270.5481827259064
139,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 1, 'filter_width': 7, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 1, 0, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}",0.7998000000000001,285.8849973678589
140,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 1, 0, 0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 0, 1, 1], 'filter_height': 1, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}",0.80418,296.9100263118744
141,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 0, 0, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}",0.8112,267.0798568725586
142,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 0, 1, 0], 'filter_height': 5, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 3, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}",0.7987,269.75825572013855
143,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}",0.8120800000000001,356.7929103374481
144,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 0, 1, 0], 'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}",0.76492,243.66670560836792
145,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 0, 1, 0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}",0.8027199999999999,255.93226623535156
146,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 0, 1, 0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 1, 0, 1, 1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}",0.8166599999999999,258.3331072330475
147,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}",0.80534,229.26558089256287
148,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 0, 0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.8141999999999999,305.7441475391388
149,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 0, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}",0.81766,251.81296277046204
150,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.81974,368.19585609436035
151,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 0, 1, 0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.8210799999999999,360.46884417533875
152,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}",0.8156799999999998,286.85818314552307
153,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 0, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.8203199999999999,296.3118278980255
154,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 0], 'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 0, 1, 1, 1], 'filter_height': 1, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.81906,307.28903460502625
155,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 1, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.81586,250.4261555671692
156,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 0, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}",0.8314,317.3496332168579
157,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 0, 1, 0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 1, 0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 36, 'pool_size': 2}",0.8062400000000001,246.92137789726257
158,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 0, 1, 1, 1], 'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}",0.8117599999999999,278.30223178863525
159,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 0, 0, 0], 'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 0, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.81204,301.81792426109314
160,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 1, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 1, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}",0.80568,262.18357372283936
161,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 0], 'filter_height': 5, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}",0.80338,679.2183675765991
162,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 0, 1, 0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 0, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}",0.81572,245.8485267162323
163,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 5, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 0], 'filter_height': 3, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 0, 1, 0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 1, 0, 1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}",0.8132199999999999,294.7960228919983
164,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 1, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0, 1], 'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1, 0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 36, 'pool_size': 2}",0.80684,366.4841959476471
165,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 1, 0, 0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 1, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}",0.80854,295.4864354133606
