ID,Layer 0,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Accuracy,Time
31,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 1], 'filter_height': 7, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 0, 1], 'filter_height': 1, 'filter_width': 1, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 0, 0, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}",0.8133600000000001,829.6626472473145
32,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 1, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 7, 'filter_width': 3, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 3, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 7, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [1, 0, 0, 0], 'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.74188,732.4063696861267
33,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 1, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1], 'filter_height': 3, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 1], 'filter_height': 1, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 0, 1], 'filter_height': 7, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 0, 1, 0], 'filter_height': 7, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}",0.75688,674.7370202541351
34,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 1, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 1, 0, 0], 'filter_height': 1, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}",0.78078,227.2904932498932
35,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [1, 1], 'filter_height': 7, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 0, 1], 'filter_height': 1, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 1, 0, 1], 'filter_height': 1, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}",0.77188,475.2143974304199
36,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 1, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0, 0, 0], 'filter_height': 7, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}",0.78834,385.4015233516693
37,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 0, 0], 'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0, 0, 0, 1], 'filter_height': 1, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}",0.7895399999999999,447.2306571006775
38,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 7, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.80162,314.419992685318
39,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 1, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 1, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 0], 'filter_height': 7, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 1, 0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 1, 0, 1], 'filter_height': 1, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}",0.7056399999999999,269.344988822937
40,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 3, 'filter_width': 1, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 0], 'filter_height': 3, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 5, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}",0.76028,292.5311191082001
41,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 3, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 3, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 1, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 0, 1, 0], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}",0.7626999999999999,239.44633412361145
42,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 3, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 1, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 0], 'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0, 1, 0], 'filter_height': 1, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0, 0, 0, 0], 'filter_height': 7, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}",0.8050200000000001,232.6509644985199
43,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 1, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 1, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 1, 1], 'filter_height': 1, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 1, 0, 0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}",0.7478199999999999,584.985434293747
44,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 1, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 1, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1], 'filter_height': 5, 'filter_width': 5, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 1, 0], 'filter_height': 1, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 0, 1, 0], 'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}",0.7603000000000001,278.74170446395874
45,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 7, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 1, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 0], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 0, 0], 'filter_height': 3, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 0, 0, 1], 'filter_height': 1, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}",0.80602,201.9733874797821
46,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 1, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 1, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 1, 0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0, 1, 0, 1], 'filter_height': 7, 'filter_width': 1, 'num_filters': 48, 'pool_size': 1}",0.7423599999999999,701.6769824028015
47,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 3, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 1, 1], 'filter_height': 1, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 0, 1], 'filter_height': 1, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}",0.74976,254.25570917129517
48,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 1, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [1, 1], 'filter_height': 1, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 1, 1], 'filter_height': 7, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 0, 0, 0], 'filter_height': 5, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}",0.7357800000000001,383.92530941963196
49,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 3, 'filter_width': 7, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 0], 'filter_height': 1, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 0, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 0], 'filter_height': 1, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}",0.7515,263.9135072231293
50,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 5, 'filter_width': 1, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 1, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 0], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 0, 0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 0, 0, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}",0.7922399999999999,582.0516066551208
51,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 1, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 1, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 0], 'filter_height': 7, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 0, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [1, 1, 0, 0], 'filter_height': 3, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}",0.77468,297.04079031944275
52,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 7, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 1, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1], 'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 1], 'filter_height': 7, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 0, 0, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}",0.80992,322.2658143043518
53,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 3, 'filter_width': 1, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 0], 'filter_height': 1, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 0, 0], 'filter_height': 7, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [1, 1, 0, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}",0.73266,645.9189863204956
54,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 1], 'filter_height': 1, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 0, 0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 0, 0, 0], 'filter_height': 1, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}",0.76462,277.55369448661804
55,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 1, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 7, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 0], 'filter_height': 5, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 0, 1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 0, 0, 0], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1}",0.76448,207.63932418823242
56,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 1, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 0], 'filter_height': 7, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 1, 1], 'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0, 0, 1, 1], 'filter_height': 1, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}",0.76786,708.3926026821136
57,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 7, 'filter_width': 5, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 0], 'filter_height': 7, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 0, 0], 'filter_height': 1, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 1, 0, 1], 'filter_height': 7, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}",0.7937,338.3540003299713
58,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 1, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 0], 'filter_height': 1, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 0, 0], 'filter_height': 3, 'filter_width': 5, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 1, 0, 1], 'filter_height': 1, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}",0.7597799999999999,616.8066082000732
59,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 5, 'filter_width': 5, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 0], 'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0, 0], 'filter_height': 7, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 0, 0, 0], 'filter_height': 7, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}",0.7229000000000001,284.2166862487793
60,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 5, 'filter_width': 1, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [1], 'filter_height': 1, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 1], 'filter_height': 7, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 1, 0], 'filter_height': 7, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [0, 1, 1, 0], 'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}",0.7844599999999999,259.43651509284973
61,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 1, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 1, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [0, 0, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 0, 0, 1], 'filter_height': 1, 'filter_width': 1, 'num_filters': 36, 'pool_size': 2}",0.7866,312.7148497104645
62,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 1, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 0], 'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 0, 0], 'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}",0.7861199999999999,307.31595730781555
63,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 5, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1], 'filter_height': 7, 'filter_width': 5, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 1, 0], 'filter_height': 1, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 1, 1, 1], 'filter_height': 1, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}",0.8107,281.8021824359894
64,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 7, 'filter_width': 1, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1], 'filter_height': 7, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 1], 'filter_height': 1, 'filter_width': 5, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [1, 0, 0], 'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 0, 0], 'filter_height': 3, 'filter_width': 1, 'num_filters': 36, 'pool_size': 2}",0.7741399999999999,288.9150881767273
65,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 1, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 1, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 1], 'filter_height': 1, 'filter_width': 1, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 1, 0], 'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'anchor_point': [1, 0, 1, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.77146,986.1700239181519
66,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 7, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [1, 0, 1], 'filter_height': 1, 'filter_width': 5, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [0, 1, 0, 0], 'filter_height': 7, 'filter_width': 1, 'num_filters': 36, 'pool_size': 1}",0.7379800000000001,473.71396350860596
67,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [1, 0], 'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'anchor_point': [0, 1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0, 0, 1, 0], 'filter_height': 1, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1}",0.8031400000000002,283.1392364501953
68,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [0], 'filter_height': 1, 'filter_width': 1, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 0], 'filter_height': 3, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}","{'anchor_point': [1, 1, 0], 'filter_height': 1, 'filter_width': 1, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 7, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}",0.7957799999999999,249.83940267562866
69,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'anchor_point': [], 'filter_height': 1, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 1], 'filter_height': 7, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 0, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2}",0.8125399999999999,372.4667639732361
70,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [], 'filter_height': 7, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'anchor_point': [0], 'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'anchor_point': [0, 0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 0, 1], 'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'anchor_point': [0, 0, 0, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1}",0.8120999999999998,435.2665457725525
